TF TG
24809 Nrip1 F11r
24810 Nrip1 Fermt2
24811 Nrip1 Gapdh
24812 Nrip1 Kras
24813 Nrip1 Krt18
24814 Nrip1 Krt7
24815 Nrip1 Krt8
24816 Nrip1 Lgals3
24817 Nrip1 Lmna
24818 Nrip1 Mdm2
24819 Nrip1 Myof
24820 Nrip1 Nfkbia
24821 Nrip1 Otud7b
24822 Nrip1 Mpp5
24823 Nrip1 Phlda1
24824 Nrip1 Psmd4
24825 Nrip1 Rplp2
24826 Nrip1 Rps8
24827 Nrip1 S100a10
24828 Nrip1 S100a11
24829 Nrip1 S100a14
24830 Nrip1 S100a6
24831 Nrip1 Sdf4
24832 Nrip1 Slc25a3
24833 Nrip1 Taldo1
24834 Nrip1 Tpm3
24835 Nrip1 Tpm3-rs7
24836 Nrip1 Trappc4
24837 Nrip1 Txnrd1
24838 Nrip1 Ubc
24839 Nrip1 Vdac2
24840 Nrip1 Wbp4
24841 Nrip1 Zfp36l1
24842 Sap18 Pnn
24843 Sap18 Morf4l1
24844 Sap18 Arpp19
24845 Sap18 Bcap31
24846 Sap18 Chchd1
24847 Sap18 Cnbp
24848 Sap18 Commd3
24849 Sap18 Cox5a
24850 Sap18 Cox5b
24851 Sap18 Cox6a1
24852 Sap18 Cox7c
24853 Sap18 Cycs
24854 Sap18 Dnaja1
24855 Sap18 Esd
24856 Sap18 Fus
24857 Sap18 Glrx3
24858 Sap18 Gng5
24859 Sap18 Gtpbp4
24860 Sap18 Hnrnpab
24861 Sap18 Hnrnpc
24862 Sap18 Kras
24863 Sap18 Mrps21
24864 Sap18 Ndufa4
24865 Sap18 Ndufb6
24866 Sap18 Otud7b
24867 Sap18 Pomp
24868 Sap18 Prdx1
24869 Sap18 Psma2
24870 Sap18 Psma5
24871 Sap18 Psma6
24872 Sap18 Psma7
24873 Sap18 Psmb2
24874 Sap18 Psmb3
24875 Sap18 Psmb6
24876 Sap18 Psmd12
24877 Sap18 Psmd7
24878 Sap18 Ran
24879 Sap18 Rbx1
24880 Sap18 Rpl12
24881 Sap18 Rpl13a
24882 Sap18 Rpl15
24883 Sap18 Rpl23
24884 Sap18 Rpl35
24885 Sap18 Rpl38
24886 Sap18 Rpl6
24887 Sap18 Rps18
24888 Sap18 Rps19
24889 Sap18 Rps27l
24890 Sap18 Rps5
24891 Sap18 Rps8
24892 Sap18 Spcs1
24893 Sap18 Srp14
24894 Sap18 Tjp2
24895 Sap18 Tmem50a
24896 Sap18 Trappc1
24897 Sap18 Txn1
24898 Sap18 Txndc9
24899 Sap18 Txnl1
24900 Sap18 Uqcrb
24901 Top2b Trp53
24902 Top2b Anxa7
24903 Top2b Atp6v1e1
24904 Top2b Cnn2
24905 Top2b Ctnna1
24906 Top2b Ddx21
24907 Top2b Eif3g
24908 Top2b Gadd45b
24909 Top2b Ik
24910 Top2b Itgb1
24911 Top2b Krt8
24912 Top2b Ndnf
24913 Top2b Pdap1
24914 Top2b Pls3
24915 Top2b Rbms1
24916 Top2b Sat1
24917 Top2b Serpinb9
24918 Top2b Timp2
24919 Top2b Utp3
24920 Dek H2-D1
24921 Dek H2-K1
24922 Dek Acbd3
24923 Dek Acbd5
24924 Dek Anxa7
24925 Dek Arf1
24926 Dek Arpc5
24927 Dek Atp6v0b
24928 Dek Capzb
24929 Dek Cd44
24930 Dek Cdc123
24931 Dek Cdc42
24932 Dek Cgn
24933 Dek Chchd1
24934 Dek Clic4
24935 Dek Copb1
24936 Dek Ddx21
24937 Dek Eif3a
24938 Dek Eif4g2
24939 Dek F11r
24940 Dek Fubp1
24941 Dek Gng5
24942 Dek Gtpbp4
24943 Dek Hnrnpu
24944 Dek Itgb1
24945 Dek Jun
24946 Dek Kif5b
24947 Dek Klf6
24948 Dek Lamb3
24949 Dek Lmna
24950 Dek Myof
24951 Dek Pdlim1
24952 Dek Psma5
24953 Dek Ptp4a2
24954 Dek Rnf11
24955 Dek Rnh1
24956 Dek Rpl27a
24957 Dek Rplp2
24958 Dek S100a10
24959 Dek S100a11
24960 Dek S100a14
24961 Dek S100a6
24962 Dek Sdf4
24963 Dek Serbp1
24964 Dek Sfn
24965 Dek Sfr1
24966 Dek Sh3glb1
24967 Dek Slk
24968 Dek Syf2
24969 Dek Tm9sf3
24970 Dek Tmem234
24971 Dek Tmem50a
24972 Dek Tmem59
24973 Dek Tpm3
24974 Dek Tpm3-rs7
24975 Dek Vdac2
24976 Dek Wls
24977 Csde1 Pabpc1
24978 Matr3 Ywhaz
24979 Creg1 Akr1b8
24980 Creg1 Anxa1
24981 Creg1 Anxa5
24982 Creg1 App
24983 Creg1 Atp6ap1
24984 Creg1 Atp6v0b
24985 Creg1 Atp6v1e1
24986 Creg1 Bnip2
24987 Creg1 Cald1
24988 Creg1 Ccnd1
24989 Creg1 Cd81
24990 Creg1 Cdkn1a
24991 Creg1 Cstb
24992 Creg1 Ctnna1
24993 Creg1 Dstn
24994 Creg1 Ehd4
24995 Creg1 Etf1
24996 Creg1 F11r
24997 Creg1 Gabarap
24998 Creg1 Gpx1
24999 Creg1 Ier3
25000 Creg1 Lamp1
25001 Creg1 Laptm4a
25002 Creg1 Lmna
25003 Creg1 Lrrfip2
25004 Creg1 Map1lc3b
25005 Creg1 Mfge8
25006 Creg1 Nupr1
25007 Creg1 Pam
25008 Creg1 Picalm
25009 Creg1 Plin2
25010 Creg1 Pls3
25011 Creg1 Pttg1ip
25012 Creg1 Rin2
25013 Creg1 Rnh1
25014 Creg1 Rtn4
25015 Creg1 Sdcbp
25016 Creg1 Serinc1
25017 Creg1 Wls
25018 Creg1 Zfand5
25019 Fus Srsf2
25020 Fus Mdm2
25021 Fus Actb
25022 Fus Actg1
25023 Fus Actn1
25024 Fus Aldoa
25025 Fus Arf1
25026 Fus Arl4c
25027 Fus Atf4
25028 Fus Cast
25029 Fus Cd2ap
25030 Fus Cnbp
25031 Fus Cystm1
25032 Fus Dnaja2
25033 Fus Eif1
25034 Fus Eif5
25035 Fus Eif5a
25036 Fus Ezr
25037 Fus Glrx3
25038 Fus Gnas
25039 Fus H3f3b
25040 Fus Hnrnpa2b1
25041 Fus Hnrnpab
25042 Fus Hnrnpu
25043 Fus Itgb1
25044 Fus Jun
25045 Fus Jund
25046 Fus Klf6
25047 Fus Kras
25048 Fus Lrrfip1
25049 Fus Map1lc3b
25050 Fus Mif
25051 Fus Ncl
25052 Fus Nfkbia
25053 Fus Pafah1b1
25054 Fus Mpp5
25055 Fus Pdcd5
25056 Fus Pdgfa
25057 Fus Pfn1
25058 Fus Ppia
25059 Fus Psma7
25060 Fus Psmd7
25061 Fus Ptp4a2
25062 Fus Rac1
25063 Fus Rala
25064 Fus Ranbp1
25065 Fus Rbms1
25066 Fus Rplp2
25067 Fus Sdf4
25068 Fus Serpinb6a
25069 Fus Set
25070 Fus Sqstm1
25071 Fus Tcf25
25072 Fus Tuba1c
25073 Fus Ubc
25074 Fus Ywhab
25075 Fus Zfand5
25076 Fus Zfp36l1
25077 Mybbp1a Jun
25078 Mybbp1a Ddx21
25079 Mybbp1a Nop56
25080 Rbm39 Jun
25081 Rbm39 Rac1
25082 Rbm39 Sf3b1
25083 Rbm39 Acbd5
25084 Rbm39 Atp6v0b
25085 Rbm39 Capns1
25086 Rbm39 Capzb
25087 Rbm39 Cdc123
25088 Rbm39 Cdc42
25089 Rbm39 Cgn
25090 Rbm39 Chmp2a
25091 Rbm39 Clic1
25092 Rbm39 Comt
25093 Rbm39 Copb1
25094 Rbm39 Dnajc8
25095 Rbm39 Eif3g
25096 Rbm39 Eif5a
25097 Rbm39 F3
25098 Rbm39 Fkbp1a
25099 Rbm39 Ftl1
25100 Rbm39 Fubp1
25101 Rbm39 Fxr1
25102 Rbm39 Gng5
25103 Rbm39 Gtpbp4
25104 Rbm39 Hnrnpc
25105 Rbm39 Icam1
25106 Rbm39 Krt18
25107 Rbm39 Krt8
25108 Rbm39 Lmna
25109 Rbm39 Ndufa5
25110 Rbm39 Ppp1r15a
25111 Rbm39 Psma5
25112 Rbm39 Psmc5
25113 Rbm39 Ptp4a2
25114 Rbm39 Ran
25115 Rbm39 Rnf11
25116 Rbm39 Rpl35
25117 Rbm39 Rps11
25118 Rbm39 Rps16
25119 Rbm39 Rps8
25120 Rbm39 S100a11
25121 Rbm39 S100a14
25122 Rbm39 S100a6
25123 Rbm39 Sdf4
25124 Rbm39 Serbp1
25125 Rbm39 Sfn
25126 Rbm39 Sfr1
25127 Rbm39 Sh3glb1
25128 Rbm39 Slu7
25129 Rbm39 Ssb
25130 Rbm39 St13
25131 Rbm39 Syf2
25132 Rbm39 Tmem234
25133 Rbm39 Tmem59
25134 Rbm39 Trp53
25135 Rbm39 Tpm3
25136 Rbm39 Tpm3-rs7
25137 Rbm39 Ube2r2
25138 Rbm39 Ubxn1
25139 Maf1 Acbd3
25140 Maf1 Anxa2
25141 Maf1 Arf1
25142 Maf1 Arpc5
25143 Maf1 Arpp19
25144 Maf1 Atp6v0b
25145 Maf1 Cd63
25146 Maf1 Cd81
25147 Maf1 Cgn
25148 Maf1 Clic4
25149 Maf1 Eif5a
25150 Maf1 Fam104a
25151 Maf1 Fermt2
25152 Maf1 Fnbp1l
25153 Maf1 H3f3b
25154 Maf1 Hspa8
25155 Maf1 Kras
25156 Maf1 Krt18
25157 Maf1 Lmo7
25158 Maf1 Map1lc3b
25159 Maf1 Morf4l1
25160 Maf1 Pdlim1
25161 Maf1 Picalm
25162 Maf1 Psma5
25163 Maf1 Rab6a
25164 Maf1 Rap1b
25165 Maf1 S100a11
25166 Maf1 Sh3glb1
25167 Maf1 Taldo1
25168 Maf1 Tm9sf3
25169 Maf1 Vps36
25170 Maf1 Wbp4
25171 Tob1 Ccnd1
25172 Tob1 Pabpc1
25173 Btf3 Rpl19
25174 Aff1 Acbd5
25175 Aff1 Actg1
25176 Aff1 Anxa2
25177 Aff1 Arpc2
25178 Aff1 Atf4
25179 Aff1 Bnip2
25180 Aff1 Bzw1
25181 Aff1 Ccdc25
25182 Aff1 Chchd1
25183 Aff1 Chd1
25184 Aff1 Clip1
25185 Aff1 Cnbp
25186 Aff1 Commd3
25187 Aff1 Comt
25188 Aff1 Copb1
25189 Aff1 Csnk1a1
25190 Aff1 Ctnna1
25191 Aff1 Ddx21
25192 Aff1 Drap1
25193 Aff1 Dync1i2
25194 Aff1 Eif2s2
25195 Aff1 Eif4g2
25196 Aff1 Eif5
25197 Aff1 Etf1
25198 Aff1 Fkbp3
25199 Aff1 Gadd45b
25200 Aff1 H3f3b
25201 Aff1 Hspa8
25202 Aff1 Iws1
25203 Aff1 Jun
25204 Aff1 Jund
25205 Aff1 Klf6
25206 Aff1 Krt8
25207 Aff1 Lrrfip2
25208 Aff1 Map1lc3b
25209 Aff1 Mdm2
25210 Aff1 Morf4l1
25211 Aff1 Myl12b
25212 Aff1 Myl6
25213 Aff1 Naa15
25214 Aff1 Ncl
25215 Aff1 Pafah1b1
25216 Aff1 Pam
25217 Aff1 Pfn1
25218 Aff1 Picalm
25219 Aff1 Pkm
25220 Aff1 Ppp1r15a
25221 Aff1 Prpf40a
25222 Aff1 Psma7
25223 Aff1 Psmd7
25224 Aff1 Rab10
25225 Aff1 Rpl13a
25226 Aff1 Rpl28
25227 Aff1 Rps23
25228 Aff1 Rps5
25229 Aff1 Rtn4
25230 Aff1 Serbp1
25231 Aff1 Taok1
25232 Aff1 Tmem59
25233 Aff1 Trp53
25234 Aff1 Tuba1c
25235 Aff1 Ubc
25236 Aff1 Ube2b
25237 Aff1 Ube2d3
25238 Aff1 Ube2k
25239 Aff1 Ubxn2a
25240 Aff1 Vti1b
25241 Aff1 Zfp36l1
25242 Ssb Ncl
25243 Ssb Hspd1
25244 Ssb Npm1
25245 Ssb Pnn
25246 Ssb Dnajc2
25247 Ssb Nop58
25248 Ssb Zc3h15
25249 Ssb Naa15
25250 Ube2k Trp53
25251 Polr1d Nme1
25252 Polr1d Pkm
25253 Drap1 Actb
25254 Drap1 Atf4
25255 Drap1 Atp6v0b
25256 Drap1 B2m
25257 Drap1 Calr
25258 Drap1 Capzb
25259 Drap1 Ccng1
25260 Drap1 Cdc42
25261 Drap1 Cdkn1a
25262 Drap1 Cgn
25263 Drap1 Clic4
25264 Drap1 Ddx3x
25265 Drap1 Dnajc8
25266 Drap1 Eif1
25267 Drap1 Eif4g2
25268 Drap1 F11r
25269 Drap1 F3
25270 Drap1 Fnbp1l
25271 Drap1 Ftl1
25272 Drap1 Fubp1
25273 Drap1 G3bp2
25274 Drap1 Gadd45b
25275 Drap1 Gng5
25276 Drap1 Gpx1
25277 Drap1 H3f3b
25278 Drap1 H2-D1
25279 Drap1 H2-K1
25280 Drap1 Hnrnpc
25281 Drap1 Hspa8
25282 Drap1 Hspb1
25283 Drap1 Jun
25284 Drap1 Lmna
25285 Drap1 Mea1
25286 Drap1 Myl12b
25287 Drap1 Myl6
25288 Drap1 Naa15
25289 Drap1 Ncl
25290 Drap1 Nfkbia
25291 Drap1 Phlda1
25292 Drap1 Pkm
25293 Drap1 Ppp1r15a
25294 Drap1 Psma5
25295 Drap1 Ptp4a2
25296 Drap1 Rnf11
25297 Drap1 Rpl13a
25298 Drap1 Rpl19
25299 Drap1 Rpl28
25300 Drap1 Rps11
25301 Drap1 Rps5
25302 Drap1 S100a10
25303 Drap1 S100a11
25304 Drap1 S100a14
25305 Drap1 Sdf4
25306 Drap1 Serbp1
25307 Drap1 Serinc1
25308 Drap1 Sfn
25309 Drap1 Sh3glb1
25310 Drap1 Sox4
25311 Drap1 Sqstm1
25312 Drap1 Syf2
25313 Drap1 Tmem234
25314 Drap1 Tmem50a
25315 Drap1 Tmem59
25316 Drap1 Tpm3
25317 Drap1 Tpm3-rs7
25318 Drap1 Tuba1c
25319 Drap1 Txn1
25320 Drap1 Zfand5
25321 Rnps1 Pnn
25322 Rnps1 Tra2b
25323 Rnps1 Ywhab
25324 Zfp36l1 Ywhab
25325 Cnbp Arpp19
25326 Cnbp Bcap31
25327 Cnbp Commd3
25328 Cnbp Cox5b
25329 Cnbp Cox6a1
25330 Cnbp Cox7c
25331 Cnbp Dnaja1
25332 Cnbp Esd
25333 Cnbp Fus
25334 Cnbp Gnas
25335 Cnbp Gng5
25336 Cnbp Hnrnpc
25337 Cnbp Kras
25338 Cnbp Mrps21
25339 Cnbp Ndufa4
25340 Cnbp Ndufb6
25341 Cnbp Otud7b
25342 Cnbp Pomp
25343 Cnbp Prdx1
25344 Cnbp Psma2
25345 Cnbp Psmb2
25346 Cnbp Psmb3
25347 Cnbp Psmb6
25348 Cnbp Psmd12
25349 Cnbp Rbx1
25350 Cnbp Rps27l
25351 Cnbp Spcs1
25352 Cnbp Srp14
25353 Cnbp Tjp2
25354 Cnbp Tmem50a
25355 Cnbp Trappc1
25356 Cnbp Txn1
25357 Cnbp Txndc9
25358 Cnbp Uqcrb
25359 Nono Rac1
25360 Nono Acbd5
25361 Nono Actb
25362 Nono Ahnak
25363 Nono Aldoa
25364 Nono Arf1
25365 Nono Atf4
25366 Nono B2m
25367 Nono Bcap31
25368 Nono Bnip2
25369 Nono Brd4
25370 Nono Bzw1
25371 Nono Calm2
25372 Nono Capzb
25373 Nono Ccnd1
25374 Nono Cdc123
25375 Nono Cdc42
25376 Nono Clic1
25377 Nono Cnbp
25378 Nono Ddx3x
25379 Nono Drap1
25380 Nono Eef1a1
25381 Nono Eif5
25382 Nono Ezr
25383 Nono F11r
25384 Nono Fnbp1l
25385 Nono Ftl1
25386 Nono Gadd45b
25387 Nono Gnas
25388 Nono H3f3b
25389 Nono Hnrnpa2b1
25390 Nono Hnrnpab
25391 Nono Hnrnpu
25392 Nono Hspb1
25393 Nono Itgb1
25394 Nono Jun
25395 Nono Jund
25396 Nono Klf6
25397 Nono Kras
25398 Nono Krt18
25399 Nono Krt8
25400 Nono Lmna
25401 Nono Map1lc3b
25402 Nono Myl6
25403 Nono Pfn1
25404 Nono Pkm
25405 Nono Pnrc1
25406 Nono Prpf40a
25407 Nono Psma5
25408 Nono Psma7
25409 Nono Psmb3
25410 Nono Ptp4a2
25411 Nono Ran
25412 Nono Rnf11
25413 Nono Rpl7
25414 Nono Rtn4
25415 Nono Sdf4
25416 Nono Sfn
25417 Nono Sqstm1
25418 Nono Tax1bp1
25419 Nono Tcf25
25420 Nono Tes
25421 Nono Tjp2
25422 Nono Trp53
25423 Nono Ube2r2
25424 Nono Ywhaz
25425 Nono Zfp36l1
25426 Nono Ywhah
25427 Prpf4b Pnn
25428 Polr2f Rplp0
25429 Polr2f Eif6
25430 Polr2f Nme1
25431 Polr2f Pkm
25432 Polr2f Rpl19
25433 Polr2f Snrnp70
25434 Polr2f Ssb
25435 Polr2f Hnrnpu
25436 Polr2f Hnrnpa2b1
25437 Polr2f Rpl23
25438 Polr2f Sf3b1
25439 Polr2f Gtf2f1
25440 Polr2k Snrnp70
25441 Polr2k Ssb
25442 Polr2k Hnrnpu
25443 Polr2k Hnrnpa2b1
25444 Polr2k Sf3b1
25445 Polr2k Gtf2f1
25446 Taf15 Acbd5
25447 Taf15 Ahnak
25448 Taf15 Arf1
25449 Taf15 Arl1
25450 Taf15 Bcap31
25451 Taf15 Capzb
25452 Taf15 Ccnd1
25453 Taf15 Cd151
25454 Taf15 Cd63
25455 Taf15 Cd9
25456 Taf15 Chchd1
25457 Taf15 Clip1
25458 Taf15 Commd3
25459 Taf15 Comt
25460 Taf15 Dnajc8
25461 Taf15 Drap1
25462 Taf15 Eif4g2
25463 Taf15 F3
25464 Taf15 Fnbp1l
25465 Taf15 Gapdh
25466 Taf15 Gng5
25467 Taf15 H3f3b
25468 Taf15 Itgb1
25469 Taf15 Jun
25470 Taf15 Klf6
25471 Taf15 Kras
25472 Taf15 Krt8
25473 Taf15 Lmna
25474 Taf15 M6pr
25475 Taf15 Mdm2
25476 Taf15 Pdlim1
25477 Taf15 Ptp4a2
25478 Taf15 Rab6a
25479 Taf15 Ranbp1
25480 Taf15 Rap1b
25481 Taf15 Rnf11
25482 Taf15 Rnh1
25483 Taf15 Rtn4
25484 Taf15 S100a10
25485 Taf15 Sdf4
25486 Taf15 Serbp1
25487 Taf15 Sfn
25488 Taf15 Taldo1
25489 Taf15 Tmem59
25490 Taf15 Trappc4
25491 Taf15 Tuba1c
25492 Taf15 Txnrd1
25493 Snrpd1 Snrpb
25494 Snrpd1 Snrnp70
25495 Snrpd1 Hnrnpu
25496 Snrpd1 Hnrnpa2b1
25497 Snrpd1 Nop58
25498 Snrpd1 Sf3b1
25499 Snrpd1 Gtf2f1
25500 Sap30bp Supt5
25501 Naa15 Eif3a
25502 Naa15 Ssb
25503 Naa15 Nop58
25504 Safb2 Actb
25505 Safb2 Comt
25506 Safb2 Cox5b
25507 Safb2 Cyc1
25508 Safb2 Dnajc5
25509 Safb2 Dstn
25510 Safb2 Eif5a
25511 Safb2 Eif6
25512 Safb2 Emp2
25513 Safb2 H3f3b
25514 Safb2 Hnrnpa2b1
25515 Safb2 Hnrnpab
25516 Safb2 Hnrnpc
25517 Safb2 Hspa5
25518 Safb2 Jun
25519 Safb2 Laptm4a
25520 Safb2 Nop56
25521 Safb2 Pnn
25522 Safb2 Psma6
25523 Safb2 Psmd7
25524 Safb2 Psme2
25525 Safb2 Ranbp1
25526 Safb2 Rpl23
25527 Safb2 Rps6
25528 Safb2 Serinc1
25529 Safb2 Snrpb
25530 Safb2 Tcf25
25531 Safb2 Tcp1
25532 Safb2 Trp53
25533 Safb2 Tpd52l2
25534 Safb2 Tsg101
25535 Safb2 Txndc17
25536 Safb2 Utp3
25537 Safb2 Zc3h15
25538 Sox4 Sdcbp
25539 Sox4 Cald1
25540 Sox4 Acbd5
25541 Sox4 Arpp19
25542 Sox4 Bzw1
25543 Sox4 Canx
25544 Sox4 Capns1
25545 Sox4 Cct3
25546 Sox4 Cdc123
25547 Sox4 Chmp2a
25548 Sox4 Ddx21
25549 Sox4 Ddx3x
25550 Sox4 Dync1i2
25551 Sox4 Eif1
25552 Sox4 Eif2s2
25553 Sox4 Eif3g
25554 Sox4 Eif4g2
25555 Sox4 Eif5
25556 Sox4 Eif5a
25557 Sox4 Eif5b
25558 Sox4 Eif6
25559 Sox4 Etf1
25560 Sox4 Fubp1
25561 Sox4 G3bp2
25562 Sox4 Gadd45b
25563 Sox4 Golga4
25564 Sox4 Gpx1
25565 Sox4 H3f3b
25566 Sox4 Hspa8
25567 Sox4 Kras
25568 Sox4 Lmna
25569 Sox4 Myl12b
25570 Sox4 Ndufa5
25571 Sox4 Pdcd5
25572 Sox4 Pnn
25573 Sox4 Ppp1r15a
25574 Sox4 Psmb3
25575 Sox4 Psmc3
25576 Sox4 Psmc5
25577 Sox4 Psmd7
25578 Sox4 Psmd8
25579 Sox4 Rpl12
25580 Sox4 Rpl13a
25581 Sox4 Rpl19
25582 Sox4 Rps16
25583 Sox4 Rps19bp1
25584 Sox4 Rps23
25585 Sox4 Rps5
25586 Sox4 Tcp1
25587 Sox4 Tmem59
25588 Sox4 Trp53
25589 Sox4 Tpm3
25590 Sox4 Tpm3-rs7
25591 Sox4 Trappc4
25592 Sox4 Txndc9
25593 Sox4 Txnrd1
25594 Sox4 Ubc
25595 Sox4 Uqcrb
25596 Sox4 Vmp1
25597 Sox4 Wbp4
25598 Sox4 Ywhab
25599 Sox4 Acbd3
25600 Sox4 Anxa1
25601 Sox4 Atp6v0b
25602 Sox4 Calm2
25603 Sox4 Cdkn1a
25604 Sox4 Comt
25605 Sox4 Dnase2a
25606 Sox4 Ier3
25607 Sox4 Igfbp7
25608 Sox4 Jun
25609 Sox4 Jund
25610 Sox4 Mdm2
25611 Sox4 Nfkbia
25612 Sox4 Pdgfa
25613 Sox4 Phlda1
25614 Sox4 Plin2
25615 Sox4 Prpf40a
25616 Sox4 Psmb2
25617 Sox4 Sat1
25618 Sox4 Slc25a3
25619 Sox4 Snrnp70
25620 Sox4 Srsf5
25621 Sox4 Tnfrsf12a
25622 Sox4 Tnip3
25623 Sox4 Tspan8
25624 Sox4 Txnl1
25625 Sox4 Zfand5
25626 Sox4 Zfp36l1
25627 Sox4 Ceacam1
25628 Sox4 Cgn
25629 Sox4 Clic5
25630 Sox4 Cxcl16
25631 Sox4 Icam1
25632 Sox4 Lamc2
25633 Sox4 Mdh2
25634 Sox4 Nupr1
25635 Sox4 Pmepa1
25636 Sox4 Rps11
25637 Sox4 Sdc4
25638 Sox4 Shroom3
25639 Hdgf Aldoa
25640 Hdgf Anxa2
25641 Hdgf Arpc5
25642 Hdgf Arpp19
25643 Hdgf Capns1
25644 Hdgf Capzb
25645 Hdgf Cd151
25646 Hdgf Cd63
25647 Hdgf Cdc42
25648 Hdgf Clic4
25649 Hdgf Comt
25650 Hdgf Cryab
25651 Hdgf Ddx21
25652 Hdgf Dnaja2
25653 Hdgf Eif4g2
25654 Hdgf Eif5a
25655 Hdgf F11r
25656 Hdgf Gapdh
25657 Hdgf Hnrnpu
25658 Hdgf Hspa8
25659 Hdgf Itgb1
25660 Hdgf Kif5b
25661 Hdgf Krt18
25662 Hdgf Krt8
25663 Hdgf Lamb3
25664 Hdgf Lmna
25665 Hdgf Map1lc3b
25666 Hdgf Mdm2
25667 Hdgf Mfge8
25668 Hdgf Myl6
25669 Hdgf Nptn
25670 Hdgf Picalm
25671 Hdgf Pkm
25672 Hdgf Psma5
25673 Hdgf Ptp4a2
25674 Hdgf Rab6a
25675 Hdgf Rnf11
25676 Hdgf Rnh1
25677 Hdgf Rtn4
25678 Hdgf S100a11
25679 Hdgf S100a14
25680 Hdgf Sdf4
25681 Hdgf Serbp1
25682 Hdgf Set
25683 Hdgf Slk
25684 Hdgf Srp14
25685 Hdgf Stub1
25686 Hdgf Tcf25
25687 Hdgf Tpm3
25688 Hdgf Tpm3-rs7
25689 Hdgf Trappc4
25690 Hdgf Tuba1c
25691 Hdgf Ubc
25692 Hdgf Ubxn1
25693 Hdgf Vdac2
25694 Hdgf Ywhab
25695 Hdgf Zfp36l1
25696 Ash1l Actn1
25697 Ash1l Arpc2
25698 Ash1l Atp6ap1
25699 Ash1l Atp6v1e1
25700 Ash1l Bzw1
25701 Ash1l Canx
25702 Ash1l Ccdc25
25703 Ash1l Ccng1
25704 Ash1l Cdc123
25705 Ash1l Chmp3
25706 Ash1l Chmp4b
25707 Ash1l Ddx21
25708 Ash1l Dync1i2
25709 Ash1l Edf1
25710 Ash1l Eef1a1
25711 Ash1l Ehd4
25712 Ash1l Eif5
25713 Ash1l Etf1
25714 Ash1l F11r
25715 Ash1l Fkbp3
25716 Ash1l Fubp1
25717 Ash1l Gadd45b
25718 Ash1l H3f3b
25719 Ash1l Hnrnpa2b1
25720 Ash1l Hnrnpab
25721 Ash1l Hnrnpc
25722 Ash1l Hspa8
25723 Ash1l Lsr
25724 Ash1l Myl12b
25725 Ash1l Ncl
25726 Ash1l Pdcd10
25727 Ash1l Pnn
25728 Ash1l Ppia
25729 Ash1l Prpf40a
25730 Ash1l Psma5
25731 Ash1l Psmb3
25732 Ash1l Rpl12
25733 Ash1l Rpl13a
25734 Ash1l Rpl17
25735 Ash1l Rpl19
25736 Ash1l Rtn4
25737 Ash1l Sdf4
25738 Ash1l Syf2
25739 Ash1l Tmem234
25740 Ash1l Tmem59
25741 Ash1l Ubc
25742 Ash1l Ube2b
25743 Rsf1 Npm1
25744 Thrap3 Acbd3
25745 Thrap3 Actb
25746 Thrap3 Actg1
25747 Thrap3 Actn4
25748 Thrap3 Anxa1
25749 Thrap3 Atf4
25750 Thrap3 BC005537
25751 Thrap3 Ccng1
25752 Thrap3 Ccnl1
25753 Thrap3 Cd2ap
25754 Thrap3 Cnbp
25755 Thrap3 Cul1
25756 Thrap3 Ddx21
25757 Thrap3 Eef1a1
25758 Thrap3 Eif1
25759 Thrap3 Eif3g
25760 Thrap3 Eif5
25761 Thrap3 Etf1
25762 Thrap3 Ftl1
25763 Thrap3 Fubp1
25764 Thrap3 Fus
25765 Thrap3 Gapdh
25766 Thrap3 H3f3b
25767 Thrap3 Hmgn1
25768 Thrap3 Hnrnpa2b1
25769 Thrap3 Hnrnpu
25770 Thrap3 Hsp90aa1
25771 Thrap3 Hsp90ab1
25772 Thrap3 Hspa5
25773 Thrap3 Hspa9
25774 Thrap3 Jund
25775 Thrap3 Morf4l1
25776 Thrap3 Ncl
25777 Thrap3 Pabpc1
25778 Thrap3 Pnn
25779 Thrap3 Pnrc1
25780 Thrap3 Ppp1r15a
25781 Thrap3 Psmb3
25782 Thrap3 Psmc5
25783 Thrap3 Psmd4
25784 Thrap3 Ptp4a2
25785 Thrap3 Ptpn11
25786 Thrap3 Ranbp1
25787 Thrap3 Rpl13a
25788 Thrap3 Rpl15
25789 Thrap3 Rpl28
25790 Thrap3 Rpl32
25791 Thrap3 Rpl6
25792 Thrap3 Rplp2
25793 Thrap3 Rps11
25794 Thrap3 Rps19
25795 Thrap3 Rps19bp1
25796 Thrap3 Rps23
25797 Thrap3 Rps8
25798 Thrap3 Sat1
25799 Thrap3 Sdcbp
25800 Thrap3 Serpinb6a
25801 Thrap3 Spcs1
25802 Thrap3 Srsf2
25803 Thrap3 Srsf5
25804 Thrap3 Taldo1
25805 Thrap3 Tcp1
25806 Thrap3 Tmem50a
25807 Thrap3 Tra2b
25808 Thrap3 Trappc4
25809 Thrap3 Tuba1c
25810 Hes1 Actn4
25811 Hes1 Aldoa
25812 Hes1 Anxa2
25813 Hes1 Anxa7
25814 Hes1 B2m
25815 Hes1 Cd47
25816 Hes1 Cd63
25817 Hes1 F11r
25818 Hes1 Gadd45b
25819 Hes1 Gapdh
25820 Hes1 Gnas
25821 Hes1 Gng5
25822 Hes1 Klf6
25823 Hes1 Kras
25824 Hes1 Morf4l1
25825 Hes1 Myl12b
25826 Hes1 Myl6
