Receptor TF PPR
683 Cdh1 Sap18 0.000380581487216208
617 Cdh1 Edf1 0.000380211133111799
2885 Sdc1 Psmc6 0.000380068347408928
2829 Sdc1 Rhoa 0.000380068085441208
828 Cdh1 Rif1 0.00037989752985487
1304 Ceacam1 Cdk4 0.000378885060500248
1316 Ceacam1 Rif1 0.000378640176180137
2576 Sdc1 Aff4 0.000378156415541911
219 Cd44 Polr2k 0.000377893040666607
3267 Sdc4 Rif1 0.000377754187484616
2498 Sdc1 Crebbp 0.000377366226771467
3122 Sdc4 Sap18 0.000377336018721629
1010 Ceacam1 Ubtf 0.000376938415689262
1922 Cldn3 Becn1 0.000376335003801027
2961 Sdc4 Ubtf 0.00037612371539994
35 Cd44 Ubtf 0.000376045873489174
533 Cdh1 Smad4 0.000375981530154485
196 Cd44 Sap18 0.000375775471830941
2973 Sdc4 Smarcb1 0.000375103940677589
240 Cd44 Ctr9 0.000374529673242398
47 Cd44 Smarcb1 0.000374392182750725
1433 Ceacam1 Eif2s2 0.000373532127213879
8 Cd44 Ctcf 0.000373416446798118
654 Cdh1 Aatf 0.000373274338932162
1522 Cldn3 Crebbp 0.000372995496421027
2144 F11r Supt16 0.000372838653710321
1681 Cldn3 Polr2f 0.000372548081178215
1031 Ceacam1 Ncor1 0.000372529023500388
2982 Sdc4 Ncor1 0.000371946278099588
2398 F11r Psmc6 0.000371928329224734
3243 Sdc4 Phip 0.000371897316084233
1865 Cldn3 Txn1 0.000371649266640284
1811 Cldn3 Sod2 0.000371572092070693
1105 Ceacam1 Edf1 0.000371243395708791
2410 F11r Becn1 0.000371034419380584
3218 Sdc4 Rbm22 0.000370958843981403
644 Cdh1 Khdrbs1 0.000370079007808131
1171 Ceacam1 Sap18 0.000369866030440051
130 Cd44 Edf1 0.000368745301794135
1142 Ceacam1 Aatf 0.000368650457974494
2560 Sdc1 Smarca5 0.00036833036585777
2286 F11r Gsk3b 0.000368302292558163
705 Cdh1 Polr2f 0.000368037555248362
2154 F11r Mybbp1a 0.000368036340124277
2486 Sdc1 Smarcb1 0.000366944338410326
2985 Sdc4 Crebbp 0.000366575024637082
1201 Ceacam1 Hdgf 0.000366477654192708
3261 Sdc4 Gsk3b 0.000366413058922577
1806 Cldn3 Parp2 0.00036625079223868
2467 Sdc1 Rest 0.000364934222595965
3337 Sdc4 Mapre1 0.000364207088292667
1315 Ceacam1 Stk11 0.000364172034174994
2148 F11r Top2b 0.0003640404184437
2658 Sdc1 Polr2k 0.000363936447039794
830 Cdh1 Parp2 0.000363555768830929
2276 F11r Met 0.000363241481806456
7 Cd44 Creb1 0.000363159552978375
1986 F11r Ubtf 0.000361942125106737
889 Cdh1 Txn1 0.000360842010880411
494 Cdh1 Creb1 0.000360195693270136
677 Cdh1 Med1 0.00036009767439917
804 Cdh1 Phip 0.000358977185140524
100 Cd44 Pawr 0.000358426485195197
2748 Sdc1 Rbm25 0.000358129215296911
1194 Ceacam1 Polr2k 0.000357916602605483
727 Cdh1 Ctr9 0.000357849740961902
1593 Cldn3 Edf1 0.000357227351703758
1844 Cldn3 Rtn4 0.000356994392963402
2010 F11r Crebbp 0.000355556156753719
1471 Cldn3 Ctcf 0.000355327351397639
1003 Ceacam1 Rest 0.000354984906972251
1659 Cldn3 Sap18 0.000354625996856512
1869 Cldn3 Cat 0.000354277150590103
2384 F11r Sfn 0.000353973030759472
2294 F11r Parp2 0.000353302028642994
514 Cdh1 Rad21 0.000352743356753334
2749 Sdc1 Cdk8 0.000352740345127429
2373 F11r P4ha2 0.000352638298477334
2007 F11r Ncor1 0.000352565164301856
2485 Sdc1 Smad4 0.000352483903050025
190 Cd44 Med1 0.000352222239091328
3145 Sdc4 Polr2k 0.000351830464574452
3269 Sdc4 Parp2 0.000351529499050184
1491 Cldn3 Rest 0.000351207262219288
167 Cd44 Aatf 0.000350596185830948
16 Cd44 Gtf2f1 0.000350530619361804
1165 Ceacam1 Med1 0.000350020834001545
2213 F11r Prmt5 0.000349943902896531
3116 Sdc4 Med1 0.000348838808131956
157 Cd44 Khdrbs1 0.0003487727863252
2953 Sdc4 Rad21 0.000348561959278143
3235 Sdc4 Rbm25 0.000348127271643229
2118 F11r Aatf 0.000347537652812979
2893 Sdc1 Ezr 0.000347488572195567
1305 Ceacam1 Clpp 0.000347081084156719
495 Cdh1 Ctcf 0.000346081923901348
391 Cd44 Pak1 0.000345951028320611
1850 Cldn3 Itgb1 0.000345925434354143
1796 Cldn3 Krt7 0.000345428744821847
1237 Ceacam1 Prmt5 0.000345381287549494
1661 Cldn3 Dek 0.000344181520690535
1755 Cldn3 Rbm22 0.00034405061363597
1212 Ceacam1 Psip1 0.000344036204972625
515 Cdh1 Rest 0.000343638575160642
624 Cdh1 Aff4 0.000343561122605743
816 Cdh1 Cdk4 0.00034347961480444
2689 Sdc1 Supt6 0.000343300526551807
27 Cd44 Rad21 0.000343293209560407
2284 F11r Krt7 0.000343097512137147
1498 Cldn3 Ubtf 0.00034271274147229
310 Cd44 Cdk8 0.000342466855814975
1878 Cldn3 Tmed10 0.000341737130872608
2581 Sdc1 Dhx38 0.00034162597759603
1284 Ceacam1 Rbm25 0.000341522218219474
2081 F11r Edf1 0.000341183228756397
1430 Ceacam1 Ezr 0.000341050314067007
2064 F11r Creb3 0.000341036816239994
1682 Cldn3 Polr2k 0.000340151868551261
1034 Ceacam1 Crebbp 0.000340028348538872
1386 Ceacam1 Mapre1 0.00033947694733632
3049 Sdc4 Sos1 0.000339353791317213
1998 F11r Smarcb1 0.00033930917389672
945 Cdh1 Eif2s2 0.00033895302797505
2954 Sdc4 Rest 0.000338424380958375
1906 Cldn3 Eprs 0.00033833414501679
2141 F11r Med1 0.0003381352067868
1215 Ceacam1 Ctr9 0.000338047542826408
1780 Cldn3 Phip 0.000337939945648002
1519 Cldn3 Ncor1 0.000337374901387129
2147 F11r Sap18 0.000337160972019184
1885 Cldn3 P4ha2 0.000336962299457875
401 Cd44 Txn1 0.000336589102846201
2934 Sdc4 Ctcf 0.000336448535680217
309 Cd44 Rbm25 0.000335878116000172
1313 Ceacam1 Scd1 0.000335630194012634
1874 Cldn3 Mapre1 0.000335596565868873
2268 F11r Phip 0.000335399931933634
2774 Sdc1 Gsk3b 0.000335306257519539
608 Cdh1 Smarca5 0.000335272870875988
3068 Sdc4 Dhx38 0.000334625557281869
2169 F11r Polr2f 0.000334470736908063
2596 Sdc1 Khdrbs1 0.000334217962439526
2491 Sdc1 Smarca4 0.00033410882392806
930 Cdh1 Eprs 0.000334034451713947
1792 Cldn3 Cdk4 0.000333674551355594
1314 Ceacam1 Scd2 0.000333671662527949
3045 Sdc4 Gtf2f2 0.000333472475493315
1918 Cldn3 Ezr 0.000333446355477867
3255 Sdc4 Cdk4 0.000332820517657756
1048 Ceacam1 Smarca2 0.000332654979179722
1117 Ceacam1 Dhx38 0.000331724540791762
1479 Cldn3 Gtf2f1 0.000330570558840221
1490 Cldn3 Rad21 0.000330461963862213
706 Cdh1 Polr2k 0.00033017821915356
1173 Ceacam1 Dek 0.000329763460637685
779 Cdh1 Rbm22 0.000329703216483289
1408 Ceacam1 Sfn 0.000329400404175043
1282 Ceacam1 Bmpr1a 0.000329290930199145
397 Cd44 Rala 0.000329165518061787
2366 F11r Tmed10 0.000329111168104695
503 Cdh1 Gtf2f1 0.00032840510437606
3359 Sdc4 Sfn 0.000328072575667983
3163 Sdc4 Psip1 0.00032800499663281
2108 F11r Khdrbs1 0.000327771861960651
3328 Sdc4 Txn1 0.000327445736119737
3056 Sdc4 Edf1 0.000327104831315552
2933 Sdc4 Creb1 0.000326352076983258
991 Ceacam1 Gtf2f1 0.000325693412611155
2569 Sdc1 Edf1 0.000325502202958921
796 Cdh1 Rbm25 0.000325166256009318
1032 Ceacam1 Nfe2l2 0.000325144390352826
2942 Sdc4 Gtf2f1 0.000324796892574604
2353 F11r Txn1 0.000324631173781062
1091 Ceacam1 Wbp11 0.000324617786560826
1509 Cldn3 Smad4 0.000324252703798304
2446 Sdc1 Creb1 0.000324167381060566
2337 F11r Sdc1 0.000323513178593671
2896 Sdc1 Eif2s2 0.000323438156331122
2455 Sdc1 Gtf2f1 0.000323370518744799
1094 Ceacam1 Gtf2f2 0.000323349659919052
1582 Cldn3 Gtf2f2 0.000323226435675534
432 Cd44 Sfn 0.000322824128197887
606 Cdh1 Gtf2f2 0.000322820908383298
2466 Sdc1 Rad21 0.000322820359122912
237 Cd44 Psip1 0.000322345738284407
1620 Cldn3 Khdrbs1 0.000320956831310912
1683 Cldn3 Taf15 0.000320868681321711
2871 Sdc1 Sfn 0.000320542839053081
52 Cd44 Smarca4 0.000320418392130671
983 Ceacam1 Ctcf 0.000319549953560061
3063 Sdc4 Aff4 0.000319532054221346
1958 F11r Creb1 0.000319364713795865
3047 Sdc4 Smarca5 0.000319085680817069
1586 Cldn3 Sos1 0.00031885268153335
3166 Sdc4 Ctr9 0.000318776288600756
1921 Cldn3 Eif2s2 0.000318547378462518
3384 Sdc4 Eif2s2 0.000318526261210139
121 Cd44 Smarca5 0.000317993929034094
250 Cd44 Supt6 0.000317364647573355
1772 Cldn3 Rbm25 0.000317031969120464
48 Cd44 Taf7 0.000316731720512453
724 Cdh1 Psip1 0.000316478066715197
1132 Ceacam1 Khdrbs1 0.000316396524668925
1955 F11r Ccnd1 0.000316106453290188
1605 Cldn3 Dhx38 0.000315631181392205
348 Cd44 Sod2 0.000315515566680734
1653 Cldn3 Med1 0.000315235100457635
2558 Sdc1 Gtf2f2 0.000314098907957593
1584 Cldn3 Smarca5 0.00031406710718236
282 Cd44 Glyr1 0.000313999781401332
1700 Cldn3 Psip1 0.000313956980621293
769 Cdh1 Glyr1 0.000313619482615303
580 Cdh1 Cbx5 0.000313455098299103
461 Cd44 Gsn 0.000313175244478623
877 Cdh1 Bcr 0.000312784686735778
223 Cd44 Naa15 0.000312574965189925
3259 Sdc4 Krt7 0.000312515024559573
2562 Sdc1 Sos1 0.000312444588255551
1002 Ceacam1 Rad21 0.00031234667459116
28 Cd44 Rest 0.000312171318973406
820 Cdh1 Krt7 0.000312150972579801
2191 F11r Ctr9 0.000311929615445931
1131 Ceacam1 Cops2 0.000311724065051713
589 Cdh1 Tsg101 0.000311526561014977
2188 F11r Psip1 0.000311078472924469
3146 Sdc4 Taf15 0.000310645837469963
1241 Ceacam1 Bud31 0.00031051280439105
618 Cdh1 Nfkbia 0.000310357138903349
2740 Sdc1 Cbx1 0.000309886349614262
1098 Ceacam1 Sos1 0.000309685602174754
102 Cd44 Tsg101 0.000309515327411119
1773 Cldn3 Cdk8 0.000309196874879172
405 Cd44 Cat 0.000308820605464559
2931 Sdc4 Chd1 0.000308287075215763
2149 F11r Dek 0.000308237493020633
3251 Sdc4 Met 0.000308220760835482
629 Cdh1 Dhx38 0.000308181045950813
142 Cd44 Dhx38 0.000307904953829148
137 Cd44 Aff4 0.000307771656238106
2074 F11r Sos1 0.000307765307398243
1520 Cldn3 Nfe2l2 0.000307157209247022
2754 Sdc1 Brd1 0.000306990286763537
3057 Sdc4 Nfkbia 0.000306868319081151
119 Cd44 Gtf2f2 0.000306779524297817
198 Cd44 Dek 0.000306465095517282
2201 F11r Supt6 0.000305762435232964
2280 F11r Cdk4 0.000304928442589917
2772 Sdc1 Krt7 0.000304827069486109
2659 Sdc1 Taf15 0.000304465424031478
2712 Sdc1 Nipbl 0.000304244492795409
1594 Cldn3 Nfkbia 0.000304126126658487
1468 Cldn3 Chd1 0.000304098071242257
1822 Cldn3 Acadm 0.000304073056402012
2411 F11r Ergic3 0.000304014453317296
2349 F11r Rala 0.000303741603424661
2633 Sdc1 Mbd3 0.000303031151748499
3208 Sdc4 Glyr1 0.000303020797682486
1225 Ceacam1 Supt6 0.000302718681163012
1356 Ceacam1 Rtn4 0.000302539027085489
1959 F11r Ctcf 0.000302534505517646
1636 Cldn3 Pnn 0.000302503794763901
1979 F11r Rest 0.000302429810585971
660 Cdh1 Pnn 0.000301881710679588
1300 Ceacam1 Met 0.000301864478590036
1703 Cldn3 Ctr9 0.000301798182133593
1600 Cldn3 Aff4 0.000301678657437481
2828 Sdc1 Bcr 0.000301654269444368
3028 Sdc4 Tsg101 0.00030148109392851
902 Cdh1 Tmed10 0.000301350382024273
2082 F11r Nfkbia 0.000301310144956427
389 Cd44 Bcr 0.000301024301641232
1565 Cldn3 Tsg101 0.000301013775258103
2840 Sdc1 Txn1 0.000300997168710332
1096 Ceacam1 Smarca5 0.000300907861455931
737 Cdh1 Supt6 0.000300875117170936
1248 Ceacam1 Nipbl 0.000300857022964802
442 Cd44 Eprs 0.000300329371715097
1077 Ceacam1 Tsg101 0.000300033565540572
835 Cdh1 Sod2 0.00029963272868089
794 Cdh1 Bmpr1a 0.000299360757803704
2615 Sdc1 Eif5b 0.000299342705550377
2706 Sdc1 Dpy30 0.000298285380729055
2243 F11r Rbm22 0.00029823062532555
3274 Sdc4 Sod2 0.000298049934998783
220 Cd44 Taf15 0.000298010184591707
707 Cdh1 Taf15 0.000297902450573633
1788 Cldn3 Met 0.000297529092484628
57 Cd44 Nfe2l2 0.000297512221520288
2487 Sdc1 Taf7 0.000297431398187893
3192 Sdc4 Bud31 0.000297328829424975
2170 F11r Polr2k 0.00029718234792446
2787 Sdc1 Sod2 0.00029699847126597
3236 Sdc4 Cdk8 0.000296988969986228
521 Cdh1 Tcf12 0.000296757674501909
2750 Sdc1 Ell2 0.000296496734394939
786 Cdh1 Cdkn1b 0.000296407819666259
93 Cd44 Cbx5 0.000296349362305071
3348 Sdc4 P4ha2 0.000296226377362536
299 Cd44 Cdkn1b 0.000296097831279799
3149 Sdc4 Naa15 0.000296053364964889
3019 Sdc4 Cbx5 0.000296004161942161
1418 Ceacam1 Eprs 0.000295966503219665
2299 F11r Sod2 0.000295863594825972
1889 Cldn3 Atic 0.000295827529878417
1198 Ceacam1 Naa15 0.00029575857638416
2260 F11r Rbm25 0.000295632984016014
3124 Sdc4 Dek 0.000295493155818367
2972 Sdc4 Smad4 0.000295209318458448
1068 Ceacam1 Cbx5 0.000294795597150412
3042 Sdc4 Wbp11 0.000294617754084958
1515 Cldn3 Smarca4 0.000294534736788663
2798 Sdc1 Acadm 0.000294261449585489
1942 Cldn3 Bcl2l1 0.000294123702557706
587 Cdh1 Pawr 0.000293946897180324
1368 Ceacam1 Degs1 0.000293639181244877
1361 Ceacam1 Sdc1 0.000293357150467758
949 Cdh1 Gsn 0.000293106394894704
2473 Sdc1 Tcf12 0.00029282853839682
2881 Sdc1 Eprs 0.000292743381518122
1997 F11r Smad4 0.000292570872475062
1978 F11r Rad21 0.000291728476197193
3176 Sdc4 Supt6 0.000291561439153666
1556 Cldn3 Cbx5 0.000291388764141438
2093 F11r Dhx38 0.00029132702905097
1097 Ceacam1 Smarce1 0.000289873921766505
3307 Sdc4 Rtn4 0.000289839476220128
1579 Cldn3 Wbp11 0.000289711967397289
414 Cd44 Tmed10 0.00028969873844717
535 Cdh1 Taf7 0.000289397906252168
710 Cdh1 Naa15 0.000289371057275771
2768 Sdc1 Cdk4 0.000289215233140479
2394 F11r Eprs 0.000289044591520593
1639 Cldn3 Eif5b 0.000288884128913186
2974 Sdc4 Taf7 0.000288666536303537
116 Cd44 Wbp11 0.000288650772475075
3316 Sdc4 Bcr 0.000288485409995409
1270 Ceacam1 Zfp207 0.000288469182478363
2072 F11r Smarca5 0.000287592247314301
1308 Ceacam1 Krt7 0.000287376984653522
492 Cdh1 Chd1 0.000287169514903299
2681 Sdc1 Ahctf1 0.0002871239169998
827 Cdh1 Stk11 0.000286825617701592
1075 Ceacam1 Pawr 0.000286650277924
2930 Sdc4 Ccnd1 0.000286527622300753
685 Cdh1 Dek 0.000286514369510268
2612 Sdc1 Pnn 0.00028647533769903
873 Cdh1 Sdc1 0.000286071290219141
457 Cd44 Eif2s2 0.000285754816085527
2409 F11r Eif2s2 0.000285488317800272
846 Cdh1 Acadm 0.000284936496568887
2088 F11r Aff4 0.000283982803247551
2258 F11r Bmpr1a 0.000283840877194615
937 Cdh1 Snx3 0.000283792121225724
1745 Cldn3 Glyr1 0.000283547717256884
1257 Ceacam1 Glyr1 0.000283307138627744
1801 Cldn3 Scd1 0.000282262545393848
478 Cd44 Bcl2l1 0.000282184237385626
603 Cdh1 Wbp11 0.000282139542526247
1729 Cldn3 Bud31 0.000281788065521432
5 Cd44 Chd1 0.000281714969782166
1151 Ceacam1 Eif5b 0.000281563001615313
2849 Sdc1 Mapre1 0.000281546562098032
1425 Ceacam1 Snx3 0.000281494520538073
2443 Sdc1 Ccnd1 0.000281019863754011
1027 Ceacam1 Smarca4 0.000280990995491982
2512 Sdc1 Smarca2 0.000280943910761835
885 Cdh1 Rala 0.000280610454404941
2362 F11r Mapre1 0.000280385882950483
696 Cdh1 Ssb 0.000280220959897303
1511 Cldn3 Taf7 0.000279989780101579
1713 Cldn3 Supt6 0.000279355689074445
2053 F11r Tsg101 0.000279110463768351
2978 Sdc4 Smarca4 0.00027875715186348
1373 Ceacam1 Rala 0.000278239819951409
3332 Sdc4 Cat 0.000278134254483093
3352 Sdc4 Atic 0.00027808376273356
1285 Ceacam1 Cdk8 0.000277858546456876
3341 Sdc4 Tmed10 0.000277759975233447
2705 Sdc1 Bud31 0.000277733555771221
359 Cd44 Acadm 0.000277536018034078
2555 Sdc1 Wbp11 0.000277481947676765
2662 Sdc1 Naa15 0.000277188245821745
1009 Ceacam1 Tcf12 0.000277180942938752
53 Cd44 Smarcc1 0.000277154965387266
2070 F11r Gtf2f2 0.000277027116956199
45 Cd44 Sin3b 0.000276828456682827
3193 Sdc4 Dpy30 0.000276771171863191
2539 Sdc1 Pawr 0.000276689943111919
1021 Ceacam1 Smad4 0.000276458989842241
1323 Ceacam1 Sod2 0.000276379765934372
2830 Sdc1 Pak1 0.000275637583935857
2492 Sdc1 Smarcc1 0.000274945498767184
1390 Ceacam1 Tmed10 0.000274880912081021
2233 F11r Glyr1 0.000274835167051526
1397 Ceacam1 P4ha2 0.000274833559557299
879 Cdh1 Pak1 0.000274698638112494
1967 F11r Gtf2f1 0.000274663841711442
3285 Sdc4 Acadm 0.00027438495562835
1758 Cldn3 Zfp207 0.000274074354853123
2003 F11r Smarca4 0.00027383017478351
1802 Cldn3 Scd2 0.000273267189495425
425 Cd44 Atic 0.000272761892848201
893 Cdh1 Cat 0.000272512216905122
1672 Cldn3 Ssb 0.00027199020266679
1956 F11r Chd1 0.000271763928854945
2310 F11r Acadm 0.000271498195477508
2008 F11r Nfe2l2 0.000271414232480084
2738 Sdc1 Cdkn1b 0.000271366690307801
1195 Ceacam1 Taf15 0.000271277176024969
2174 F11r Naa15 0.000271177858194086
173 Cd44 Pnn 0.000270681978921497
2831 Sdc1 Degs1 0.000270071300335792
3233 Sdc4 Bmpr1a 0.000269898067661093
2051 F11r Pawr 0.000269886665646098
1286 Ceacam1 Ell2 0.000269825807780001
2734 Sdc1 Zfp207 0.000269728099193408
3324 Sdc4 Rala 0.000269637380016914
1849 Cldn3 Sdc1 0.000269258052072264
2261 F11r Cdk8 0.000268821313252292
34 Cd44 Tcf12 0.000268378141004486
2341 F11r Bcr 0.00026787929133331
753 Cdh1 Bud31 0.000267808048100553
2570 Sdc1 Nfkbia 0.000267553798025738
266 Cd44 Bud31 0.000265732546964547
2496 Sdc1 Nfe2l2 0.000265384734247137
1563 Cldn3 Pawr 0.000265147710052385
392 Cd44 Degs1 0.000265071650118138
2836 Sdc1 Rala 0.00026455273037413
1454 Ceacam1 Bcl2l1 0.000264408128272293
301 Cd44 Cbx1 0.000264122454965166
754 Cdh1 Dpy30 0.000263350759971797
966 Cdh1 Bcl2l1 0.000262113882147039
1692 Cldn3 Thrap3 0.000262097316184752
487 Cd44 Xiap 0.000261872736674326
2526 Sdc1 Smarcc2 0.000261770422495949
922 Cdh1 Ube2b 0.000260886274149734
209 Cd44 Ssb 0.000260769024877345
1686 Cldn3 Naa15 0.000260734465690195
2171 F11r Taf15 0.000260718039245689
1148 Ceacam1 Pnn 0.000260477190438711
2541 Sdc1 Tsg101 0.000260119464410381
2979 Sdc4 Smarcc1 0.000260094787828127
3318 Sdc4 Pak1 0.00026008588968162
1853 Cldn3 Bcr 0.000259663637798927
1705 Cldn3 Ahctf1 0.00025949864838239
2067 F11r Wbp11 0.000259472689425649
2343 F11r Pak1 0.000259033553475775
1184 Ceacam1 Ssb 0.000258938719745886
1365 Ceacam1 Bcr 0.000258824112483693
1106 Ceacam1 Nfkbia 0.000258800774895492
2430 F11r Bcl2l1 0.000258528121522639
1855 Cldn3 Pak1 0.000258011696196974
2648 Sdc1 Ssb 0.000257594927413137
663 Cdh1 Eif5b 0.000257542384016688
3102 Sdc4 Eif5b 0.000257510424996823
2484 Sdc1 Sin3b 0.000257488758966899
186 Cd44 Tmf1 0.000257236648702737
2960 Sdc4 Tcf12 0.00025706126402435
1028 Ceacam1 Smarcc1 0.000257052033791833
2160 F11r Ssb 0.000256646044617173
716 Cdh1 Thrap3 0.000255860852986936
2250 F11r Cdkn1b 0.000255768682127699
1274 Ceacam1 Cdkn1b 0.000255745811362105
1903 Cldn3 Hnrnpdl 0.000255496949320029
1234 Ceacam1 Phf5a 0.000254746945461442
2820 Sdc1 Rtn4 0.0002546514673257
168 Cd44 Wwp1 0.000254288312888678
1401 Ceacam1 Atic 0.000254255331116504
1624 Cldn3 Gtf2a1 0.000254121238782959
3155 Sdc4 Thrap3 0.000254062896535366
9 Cd44 Cux1 0.000253938242930743
2044 F11r Cbx5 0.000253767059757321
2583 Sdc1 Orc2 0.000253387641412796
2983 Sdc4 Nfe2l2 0.000252883843640517
729 Cdh1 Ahctf1 0.000252610857131591
788 Cdh1 Cbx1 0.000252501078917767
1217 Ceacam1 Ahctf1 0.000252401064268897
1516 Cldn3 Smarcc1 0.00025238851148846
1861 Cldn3 Rala 0.000251725781511392
1803 Cldn3 Stk11 0.000251528895475002
2999 Sdc4 Smarca2 0.000251486874432192
1449 Ceacam1 Igbp1 0.000251439115168861
532 Cdh1 Sin3b 0.00025137327775516
1508 Cldn3 Sin3b 0.000251335139104046
1290 Ceacam1 Brd1 0.000251239027161651
2852 Sdc1 Ik 0.000250315227096991
2582 Sdc1 Eif2ak2 0.000250072277874715
1254 Ceacam1 Brd4 0.000249764736740556
927 Cdh1 Hnrnpdl 0.000249355360928775
1276 Ceacam1 Cbx1 0.000249107262878663
1913 Cldn3 Snx3 0.000248997203621006
975 Cdh1 Xiap 0.000248772549911143
1324 Ceacam1 Mnat1 0.000248699459377726
2296 F11r Irak1 0.000248272970933795
2853 Sdc1 Tmed10 0.000247844030138489
574 Cdh1 Smarcc2 0.000247792243723281
1063 Ceacam1 Elf2 0.000247718769464394
3405 Sdc4 Bcl2l1 0.000247114795773661
2724 Sdc1 Setx 0.000246923786654375
1536 Cldn3 Smarca2 0.000246413293352286
609 Cdh1 Smarce1 0.000245700875842405
242 Cd44 Ahctf1 0.000245434707902434
1770 Cldn3 Bmpr1a 0.000245130483867725
2649 Sdc1 Ube2k 0.000245071986935309
338 Cd44 Scd1 0.000244764216516067
2024 F11r Smarca2 0.000244595399831962
267 Cd44 Dpy30 0.000244380533236669
2448 Sdc1 Cux1 0.000244351200392668
176 Cd44 Eif5b 0.000244267346805279
2413 F11r Gsn 0.000244166745697421
1411 Ceacam1 Ctnnd1 0.000243801080432142
1020 Ceacam1 Sin3b 0.000243171419665322
2873 Sdc1 Ube2b 0.000243115729069218
1389 Ceacam1 Ik 0.000243014341295845
449 Cd44 Snx3 0.00024294725214492
3340 Sdc4 Ik 0.000242741173443164
2386 F11r Ube2b 0.000242710911363357
2668 Sdc1 Thrap3 0.000242357832639748
3221 Sdc4 Zfp207 0.000242243557911385
643 Cdh1 Cops2 0.00024197965147551
782 Cdh1 Zfp207 0.000241929171893352
1185 Ceacam1 Ube2k 0.000241790616885928
3143 Sdc4 Prpf4b 0.000241538087927711
3227 Sdc4 Cbx1 0.000241295112789335
3168 Sdc4 Ahctf1 0.000240960897563751
1960 F11r Cux1 0.000240836297360301
295 Cd44 Zfp207 0.000240662911571508
1423 Ceacam1 Kif3b 0.000240540948974482
655 Cdh1 Wwp1 0.000240114571779464
2844 Sdc1 Cat 0.000239986350007395
901 Cdh1 Ik 0.00023995712030833
1573 Cldn3 Junb 0.000239548769697819
2714 Sdc1 Stag1 0.000239427726215953
3078 Sdc4 Tcerg1 0.000239324867745819
435 Cd44 Ctnnd1 0.000239033122148871
229 Cd44 Thrap3 0.000238981163045489
1127 Ceacam1 Tcerg1 0.000238517911002073
639 Cdh1 Tcerg1 0.000238490388514122
1985 F11r Tcf12 0.000238354654484428
2217 F11r Bud31 0.000238232681546312
2119 F11r Wwp1 0.000238227020080677
1114 Ceacam1 Atrx 0.00023703712205663
1192 Ceacam1 Prpf4b 0.000236740034500339
2124 F11r Pnn 0.000236733234927298
2900 Sdc1 Gsn 0.000236664810272314
450 Cd44 Prkcd 0.000236337051331188
1631 Cldn3 Wwp1 0.000236320446775641
2971 Sdc4 Sin3b 0.000236295437264266
232 Cd44 Ubn1 0.00023559977448907
1119 Ceacam1 Orc2 0.000235345741998125
3225 Sdc4 Cdkn1b 0.000235276400156522
1161 Ceacam1 Tmf1 0.000235158833234234
524 Cdh1 Yy1 0.0002349293178829
2291 F11r Stk11 0.00023483569001701
2439 F11r Xiap 0.000234703344831528
413 Cd44 Ik 0.000234430817158825
673 Cdh1 Tmf1 0.000234143996391146
630 Cdh1 Eif2ak2 0.000234041968007171
1437 Ceacam1 Gsn 0.000234041874679322
2004 F11r Smarcc1 0.000233893364287997
423 Cd44 Rassf1 0.000233789801109428
496 Cdh1 Cux1 0.000233617416271358
1242 Ceacam1 Dpy30 0.000233421548256966
2377 F11r Atic 0.000233408487254693
2357 F11r Cat 0.000233376048589867
1999 F11r Taf7 0.00023325455918282
1367 Ceacam1 Pak1 0.00023256820650901
1062 Ceacam1 Smarcc2 0.000232080628909866
87 Cd44 Smarcc2 0.0002318084998249
2591 Sdc1 Tcerg1 0.000231804736439287
3264 Sdc4 Scd1 0.000231572680123083
2324 F11r Pebp1 0.000231251465645855
1150 Ceacam1 Klf6 0.000231120543927006
1569 Cldn3 Hnrnpab 0.000231118719093285
2779 Sdc1 Stk11 0.000231073822698399
152 Cd44 Tcerg1 0.000230684392968425
1500 Cldn3 Yy1 0.000230608877600652
3265 Sdc4 Scd2 0.000230572618759603
2094 F11r Eif2ak2 0.000230500078183548
1680 Cldn3 Prpf4b 0.000230267439211875
998 Ceacam1 Maff 0.0002302299783284
2127 F11r Eif5b 0.000229921693072041
1722 Cldn3 Phf5a 0.000229314329654976
1762 Cldn3 Cdkn1b 0.000229188979980211
1615 Cldn3 Tcerg1 0.000229171603936018
3185 Sdc4 Phf5a 0.000229028534511345
1872 Cldn3 Bsg 0.000228689809858633
2604 Sdc1 Ehmt2 0.000228329051156487
1497 Cldn3 Tcf12 0.000228155650031932
626 Cdh1 Atrx 0.000227812150533233
1263 Ceacam1 Brd2 0.000227081535458528
1730 Cldn3 Dpy30 0.000226966006169101
2878 Sdc1 Hnrnpdl 0.000226936758022913
122 Cd44 Smarce1 0.000226089018541524
3094 Sdc4 Wwp1 0.000225868986176322
2917 Sdc1 Bcl2l1 0.000225849007316924
938 Cdh1 Prkcd 0.000225685000547674
3069 Sdc4 Eif2ak2 0.00022511465319963
802 Cdh1 Brd1 0.000225028812891245
798 Cdh1 Ell2 0.000224647334541201
2656 Sdc1 Prpf4b 0.000224219950043621
1606 Cldn3 Eif2ak2 0.000223996195970184
164 Cd44 Nfkbib 0.000223994303490903
894 Cdh1 Map2k3 0.000223963662054966
1764 Cldn3 Cbx1 0.000223883519597087
2746 Sdc1 Bmpr1a 0.00022385363226166
2387 F11r Ctnnd1 0.000223831805045023
